Price,Year,Mileage,City,State,Vin,Make,Model
24950,2015,12784,Manchester, MO,YV140MFK4F1353789,Volvo,S602015.5
22900,2015,15345,Brunswick, GA,YV140MFB1F2305645,Volvo,S60T5
17973,2013,70425,Placentia, CA,YV4952CZ9D1650232,Volvo,XC90AWD
21900,2015,42688,East Hartford, CT,YV1612TK7F1340307,Volvo,S602015.5
12995,2009,87146,Red Bank, NJ,YV4CZ982191509743,Volvo,XC90AWD
14210,2011,71839,Daphne, AL,YV4952DL9B2181273,Volvo,XC60FWD
16498,2012,59985,Georgetown, TX,YV4952DL3C2298302,Volvo,XC603.2L
23900,2015,13690,Englewood Cliffs, NJ,YV126MFM9F1365640,Volvo,S602015.5
22900,2015,22623,Medina, MN,YV1612TK6F1346583,Volvo,S602015.5
10988,2010,90397,Roseville, CA,YV4960DL3A2101871,Volvo,XC60FWD
23471,2015,25697,Lawrenceville, NJ,YV126MFB6F2302780,Volvo,S60T5
11995,2007,88826,Reno, NV,YV1AH852271028239,Volvo,S804dr
23000,2014,20156,East Hanover, NJ,YV1612FH0E1296214,Volvo,S60T5
6000,2007,141566,Tacoma, WA,YV1MS382972272607,Volvo,S404dr
14995,2010,71846,Carlsbad, CA,YV4992DZ4A2031174,Volvo,XC60AWD
14775,2012,94945,Cranston, RI,YV1902FH5C2025219,Volvo,S60AWD
10162,2008,113738,West Chester, PA,YV4BZ982481005780,Volvo,XC704dr
23888,2015,24891,Syracuse, NY,YV1612TB5F1309105,Volvo,S60T5
9986,2008,91328,Schaumburg, IL,YV1MC67238J047445,Volvo,C702dr
20995,2015,44716,New York, NY,YV126MFKXF1361207,Volvo,S602015.5
5000,2005,124000,Charleston, SC,YV1MS382652097665,Volvo,S402.4L
22994,2015,36983,Norristown, PA,YV1612TB0F2301780,Volvo,S60T5
25985,2017,13091,Marietta, GA,YV126MFL1H2423096,Volvo,S60T5
22218,2015,42917,Fairfax, VA,YV140MFB6F2310226,Volvo,S60T5
11785,2008,85609,Downers Grove, IL,YV4BZ982381020299,Volvo,XC704dr
20900,2013,40169,Raleigh, NC,YV1612FH1D2198107,Volvo,S60T5
15495,2012,90341,Fort Wayne, IN,YV1902AH0C1155146,Volvo,S804dr
25503,2016,20027,Naples, FL,YV126MFK8G2394346,Volvo,S60T5
5000,2004,151016,Buda, TX,YV1RS64A842336006,Volvo,S602.4L
4800,2003,138349,Vallejo, CA,YV1RS64A332266669,Volvo,S604dr
24987,2016,21106,Frederick, MD,YV1612TK7G2390149,Volvo,S60T5
14900,2012,79430,Wilmington, NC,YV4952DL8C2303381,Volvo,XC60FWD
24362,2015,20657,Bellevue, WA,YV126MFK7F1340685,Volvo,S602015.5
11895,2009,93240,Norfolk, VA,YV4BZ982691057252,Volvo,XC704dr
2338,2002,141941,Lincoln, NE,YV1VS29532F869373,Volvo,S40A
17222,2011,54762,San Antonio, TX,YV4952CY1B1598292,Volvo,XC90FWD
5888,2005,139748,Roseville, CA,YV1CZ852251209232,Volvo,XC904dr
11985,2008,83709,Downers Grove, IL,YV4BZ982181011942,Volvo,XC704dr
8900,2007,127311,Worcester, MA,YV1AH852471020563,Volvo,S804dr
25500,2017,10694,La Follette, TN,YV126MFL4H2422332,Volvo,S60T5
25500,2015,16122,Delray Beach, FL,YV140MFC2F1317978,Volvo,S60T5
13990,2012,72885,Marietta, GA,YV4952DL2C2292183,Volvo,XC60FWD
19945,2013,63020,Mesa, AZ,YV1902AH7D1171586,Volvo,S80T6
7990,2008,103710,Lebanon, TN,YV1MC67298J053315,Volvo,C702dr
22999,2014,11274,Orlando, FL,YV4952CY0E1682186,Volvo,XC90FWD
5995,2005,138655,Manassas, VA,YV1CM911751143164,Volvo,XC904dr
9500,2011,118382,Arlington, TX,YV4952DL1B2138482,Volvo,XC60FWD
12849,2011,81987,Monmouth Junction, NJ,YV4940DL5B2170486,Volvo,XC60FWD
24665,2015,20630,Winston Salem, NC,YV1612TC3F2303595,Volvo,S60T5
15495,2012,83199,Green Cove Springs, FL,YV4952BZXC1121520,Volvo,XC70AWD
4139,2005,145224,Harrisburg, PA,YV1MS382X52069206,Volvo,S402.4L
8950,2008,128964,Phoenix, AZ,YV4CZ852381460784,Volvo,XC90AWD
26800,2017,9696,Manchester, MO,YV126MFL7H2421112,Volvo,S60T5
22500,2015,39895,Lisle, IL,YV1612TKXF1343251,Volvo,S602015.5
5995,2008,182097,Las Vegas, NV,YV1MW672582394082,Volvo,V504dr
23250,2015,30024,Hingham, MA,YV1612TK0F1346532,Volvo,S602015.5
24900,2015,10170,Hingham, MA,YV1612TK3F2363321,Volvo,S602015.5
17999,2013,66299,Salt Lake City, UT,YV1612FS5D2217592,Volvo,S60T5
23991,2015,27376,Houston, TX,YV126MFB8F1304715,Volvo,S60T5
21888,2015,48631,Lynnwood, WA,YV1612TBXF2300037,Volvo,S60T5
23992,2015,22224,Dallas, TX,YV140MFB1F1304131,Volvo,S60T5
25800,2017,6888,Golden Valley, MN,YV126MFL4H2423061,Volvo,S60T5
22999,2014,32029,Fort Collins, CO,YV1612FH1E1292544,Volvo,S60T5
26375,2017,14269,St. Petersburg, FL,YV126MFL8H2420647,Volvo,S60T5
6495,2008,159035,Cincinnati, OH,YV4CZ982681427635,Volvo,XC90AWD
11500,2008,62182,Raleigh, NC,YV1MC67258J048578,Volvo,C702dr
5995,2006,122363,Raleigh, NC,YV1MS382362194341,Volvo,S402.4L
11995,2007,84402,Houston, TX,YV4CZ852871335505,Volvo,XC90AWD
10300,2010,126825,DAYTON, OH,YV4982BZ5A1091329,Volvo,XC704dr
10000,2010,104630,Merriam, KS,YV4982DL2A2060817,Volvo,XC60FWD
22988,2015,33861,Escondido, CA,YV126MFDXF2318286,Volvo,S60T5
22983,2015,34976,Dallas, TX,YV140MFBXF1317833,Volvo,S60T5
23096,2015,34057,East Stroudsburg, PA,YV1612TB5F1308827,Volvo,S60T5
14254,2011,62345,Duluth, GA,YV4952DLXB2187633,Volvo,XC60FWD
22490,2016,38891,Plano, TX,YV126MFK6G2404162,Volvo,S60T5
24288,2015,23621,Athens, GA,YV140MFC4F1313026,Volvo,S60T5
22900,2015,33549,East Hartford, CT,YV1612TB8F1308787,Volvo,S60T5
4988,2005,126394,Jacksonville, FL,YV1MS382X52078889,Volvo,S402.4L
13975,2011,66857,Columbus, GA,YV1672MC5BJ120695,Volvo,C702dr
15000,2012,72790,Brandon, MS,YV4952DLXC2319386,Volvo,XC60FWD
17900,2012,48732,Plano, TX,YV4940BL6C1134932,Volvo,XC70FWD
11995,2007,91856,Reno, NV,YV1AH852971018534,Volvo,S804dr
15595,2013,93646,Arlington, VA,YV4952CZ7D1639228,Volvo,XC90AWD
24000,2015,33472,North Haven, CT,YV126MFD4F1309086,Volvo,S60T5
23708,2015,23259,Golden Valley, MN,YV126MFB6F1316457,Volvo,S60T5
21894,2014,39326,Lawrenceville, NJ,YV1612FHXE2274196,Volvo,S60T5
24668,2015,12668,Oak Park, IL,YV140MFC4F2312579,Volvo,S60T5
23489,2015,28819,Alexandria, VA,YV126MFM9F1347915,Volvo,S602015.5
23590,2015,27686,Worcester, MA,YV1612TC8F2307383,Volvo,S60T5
26526,2017,7634,Oak Park, IL,YV126MFL2H2422085,Volvo,S60T5
4998,2006,161347,Garner, NC,YV4CY592061283720,Volvo,XC902.5L
14995,2008,58192,Wantagh, NY,YV4CZ982X81484761,Volvo,XC90AWD
5999,2003,130450,Salem, OR,YV1CM91H431019718,Volvo,XC904dr
24300,2015,19264,Hingham, MA,YV1612TK2F2353993,Volvo,S602015.5
2488,2002,157873,North Plainfield, NJ,YV1RS61R022200721,Volvo,S602.4
7500,2008,140142,Canton, OH,YV4BZ982X81014693,Volvo,XC704dr
11900,2009,117472,Georgetown, TX,YV4BZ992991048365,Volvo,XC704dr
8988,2008,130741,Englewood, CO,YV4CY982681443756,Volvo,XC90FWD
25889,2017,7656,Modesto, CA,YV126MFL3H2420801,Volvo,S60T5
25949,2017,17489,Dayton, OH,YV126MFL2H2421809,Volvo,S60T5
24888,2015,13851,East Stroudsburg, PA,YV1612TB4F1309970,Volvo,S60T5
24626,2015,18501,Fairfax, VA,YV1612TK2F1356706,Volvo,S602015.5
4200,2004,170922,Grandville, MI,YV1RH59H842383762,Volvo,S602.5L
4749,2003,138994,Philadelphia, PA,YV1CZ59H431011925,Volvo,XC904dr
6997,2007,146360,Merriam, KS,YV4CZ982071376664,Volvo,XC90AWD
27500,2017,8500,Cranston, RI,YV140MTL5H2423410,Volvo,S60T5
24491,2015,13507,West Palm Beach, FL,YV140MFK5F1346964,Volvo,S602015.5
3997,2003,148143,Saint Louis Park, MN,YV1CM59H031001326,Volvo,XC904dr
18190,2013,82807,BALLWIN, MO,YV4952CZ9D1644978,Volvo,XC90AWD
21995,2015,46996,Plano, TX,YV140MFK7F2333899,Volvo,S602015.5
1995,2005,192509,Pikeville, KY,YV1RS592252461788,Volvo,S602.5L
23880,2015,25221,Worcester, MA,YV140MFK2F1353371,Volvo,S602015.5
24488,2015,13408,Summit, NJ,YV1612TB5F2302231,Volvo,S60T5
24800,2015,4330,Golden Valley, MN,YV126MFK1F2364443,Volvo,S602015.5
17687,2012,64241,Denver, CO,YV1902FH6C2114765,Volvo,S60AWD
7550,2007,131833,Sarasota, FL,YV4SZ592471286422,Volvo,XC704dr
10995,2010,117669,Overland Park, KS,YV1672MH1A2498565,Volvo,S404dr
21199,2016,2466,Las Vegas, NV,LYV402FK3GB106316,Volvo,S60
15995,2010,55957,Manassas, VA,YV4982BZXA1080018,Volvo,XC704dr
22500,2015,41965,Tiverton, RI,YV1612TB7F1304116,Volvo,S60T5
25498,2015,19251,Falls Church, VA,YV1612TK9F2332736,Volvo,S602015.5
25495,2017,20423,Davie, FL,YV126MFL0H2420383,Volvo,S60T5
14896,2010,56068,Laurel, MD,YV4992DZ9A2027122,Volvo,XC60AWD
3995,2001,134800,Rochester, NY,YV1RS61R712013183,Volvo,S602.4
2999,2004,143873,Spotsylvania, VA,YV1VS27544F106526,Volvo,S402004
18487,2012,61532,Ontario, OR,YV1902AH8C1161227,Volvo,S804dr
17899,2012,60325,Southfield, MI,YV4952BL0C1131615,Volvo,XC70FWD
19491,2013,63645,Ft. Worth, TX,YV4952CY9D1632305,Volvo,XC90FWD
16940,2015,85748,Broken Arrow, OK,YV440MDJ4F2723100,Volvo,XC602015.5
15995,2009,40399,Lawrenceville, NJ,YV1MH672792462281,Volvo,S404dr
23500,2015,30361,Worcester, MA,YV1612TK3F1340353,Volvo,S602015.5
23775,2015,26673,Mission Viejo, CA,YV140MFK6F1341191,Volvo,S602015.5
6190,2007,157198,Chesapeake, VA,YV4CZ982971356056,Volvo,XC90AWD
27900,2017,2080,McKinney, TX,YV126MFL3H2422418,Volvo,S60T5
23500,2015,27810,East Hanover, NJ,YV126MFB7F2312881,Volvo,S60T5
24230,2015,7982,Philadelphia, PA,YV140MFM4F2355344,Volvo,S602015.5
14999,2011,85654,Wichita, KS,YV4952CZ7B1600670,Volvo,XC90AWD
12995,2011,109874,Attleboro, MA,YV4952CZ7B1586379,Volvo,XC90AWD
15995,2011,32132,Graham, NC,YV1672MCXBJ113564,Volvo,C702dr
23488,2015,29585,Houston, TX,YV140MFK6F1341451,Volvo,S602015.5
13900,2011,69606,East Hanover, NJ,YV1672MC4BJ117061,Volvo,C702dr
13450,2009,87505,Naugatuck, CT,YV4CM982191520806,Volvo,XC90AWD
13073,2010,89841,Austin, TX,YV4992DZ5A2026842,Volvo,XC60AWD
13300,2008,72434,Colorado Springs, CO,YV4BZ982281032122,Volvo,XC704dr
6495,2010,171594,Philadelphia, PA,YV4960BZ5A1087422,Volvo,XC704dr
3989,2002,148052,Virginia Beach, VA,YV1TS92D021268422,Volvo,S802.9
23292,2015,30908,Golden Valley, MN,YV140MFB0F2301876,Volvo,S60T5
23991,2015,21456,West Palm Beach, FL,YV140MFK3F2355463,Volvo,S602015.5
26498,2015,8564,Falls Church, VA,YV1612TK6F1357244,Volvo,S602015.5
12495,2010,78366,Glendale, CA,YV4960DL2A2127135,Volvo,XC60FWD
13395,2012,77691,Jacksonville, FL,YV1672MC1CJ131789,Volvo,C702dr
9500,2010,116610,Gurnee, IL,YV4992DZ4A2085445,Volvo,XC60AWD
24491,2015,19520,Bonita Springs, FL,YV140MFB0F2318368,Volvo,S60T5
25998,2015,14802,Falls Church, VA,YV140MFMXF1353393,Volvo,S602015.5
22450,2015,42501,East Hartford, CT,YV1612TK6F1346695,Volvo,S602015.5
5499,2005,149519,Mobile, AL,YV1CY592751192021,Volvo,XC904dr
13250,2011,71070,Savannah, GA,YV1672MCXBJ120966,Volvo,C702dr
9950,2008,85050,Phoenix, AZ,YV1MC67208J041554,Volvo,C702dr
4000,2004,169789,BROKEN ARROW, OK,YV1RS61TX42369014,Volvo,S602.4L
5977,2004,98567,West Allis, WI,YV1NC63D44J047976,Volvo,C702dr
18994,2014,75778,Tampa, FL,YV4952CY8E1684803,Volvo,XC90FWD
17995,2012,59377,Georgetown, TX,YV4952CY4C1622361,Volvo,XC90FWD
25890,2016,17048,Manchester, MO,YV126MFK2G2409181,Volvo,S60T5
4999,2006,138750,Fredericksburg, VA,YV1MS682162196672,Volvo,S402.5L
7899,2008,110142,Phoenix, AZ,YV1MC67228J051079,Volvo,C702dr
4955,2002,94000,Garner, NC,YV1NC53D62J029101,Volvo,C70HT
25980,2017,9584,Amarillo, TX,YV126MFLXH2421038,Volvo,S60T5
23999,2015,26106,San Jose, CA,YV126MFMXF1352444,Volvo,S602015.5
2195,2002,167100,Hayward, CA,YV1RS53D922126646,Volvo,S60T5
10000,2008,123088,Bluffton, SC,YV4BZ982381004037,Volvo,XC704dr
26298,2017,13848,Oak Park, IL,YV126MFL6H2422025,Volvo,S60T5
20749,2016,10258,Woods Cross, UT,LYV402FK4GB101089,Volvo,S60
17500,2012,71959,New Bern, NC,YV4952BL6C1123163,Volvo,XC70FWD
7995,2011,171796,Jersey City, NJ,YV4952CZ9B1570488,Volvo,XC90AWD
7899,2008,138707,Derry, NH,YV4BZ982181019572,Volvo,XC704dr
9500,2008,91233,Morrisville, NC,YV1MC67238J052063,Volvo,C702dr
11656,2012,106866,Denton, TX,YV4952DL4C2306486,Volvo,XC60FWD
24599,2016,18112,Phoenix, AZ,YV126MFK1G1391083,Volvo,S60T5
24995,2015,14585,Berwyn, PA,YV126MFK1F1357255,Volvo,S602015.5
9973,2009,94410,Carmel, IN,YV1MC67279J072396,Volvo,C702dr
19990,2012,20850,Cary, NC,YV1672MC9CJ130180,Volvo,C70
5995,2008,144811,Spring City, PA,YV1MS390382395009,Volvo,S404dr
18499,2014,41866,Santa Ana, CA,YV4940DL4E2500364,Volvo,XC60FWD
24590,2015,27581,Winston Salem, NC,YV126MFK0F1344755,Volvo,S602015.5
14975,2011,58509,South River, NJ,YV4940DL4B2190518,Volvo,XC60FWD
24985,2015,14514,Mission Viejo, CA,YV140MFC3F1317889,Volvo,S60T5
23990,2015,27010,Worcester, MA,YV1612TB0F1304202,Volvo,S60T5
6993,2005,132906,Dothan, AL,YV1CM592851159735,Volvo,XC904dr
16900,2012,81000,East Hanover, NJ,YV4952CY2C1608314,Volvo,XC90FWD
23721,2015,27759,Golden Valley, MN,YV126MFB3F2305443,Volvo,S60T5
9995,2009,94866,Columbus, OH,YV1MC67249J075496,Volvo,C702dr
23500,2015,33426,Hingham, MA,YV1612TC8F1310046,Volvo,S60T5
19490,2014,66974,South Easton, MA,YV1902AH4E1180232,Volvo,S80T6
14445,2011,64260,Savannah, GA,YV1672MC3BJ108559,Volvo,C70T5
12482,2009,65114,Englewood, CO,YV1MC672X9J074546,Volvo,C702dr
13900,2010,104767,Glen Burnie, MD,YV4982CZ4A1563177,Volvo,XC90AWD
26288,2017,17278,Marietta, GA,YV126MFL6H2421408,Volvo,S60T5
10910,2011,105919,Port Richey, FL,YV1672MC8BJ117824,Volvo,C702dr
8999,2007,142852,Franklin, WI,YV4CZ852071339340,Volvo,XC90AWD
3600,2004,115000,Putnam, CT,YV1VW27524F057489,Volvo,V405dr
24500,2015,18971,East Hanover, NJ,YV1612TB6F1308920,Volvo,S60T5
12000,2010,124501,Doylestown, PA,YV4982CZ8A1532169,Volvo,XC90AWD
20900,2013,48088,Maplewood, MN,YV1902FH6D2175485,Volvo,S60T6
16388,2011,78750,Dublin, CA,YV4952CT2B1590397,Volvo,XC90AWD
4495,2004,104557,Fredericksburg, VA,YV1VW27514F064479,Volvo,V405dr
14995,2012,97785,Fort Wayne, IN,YV4952CZ5C1608865,Volvo,XC90AWD
8986,2008,99170,Wake Forest, NC,YV1MC67278J050817,Volvo,C702dr
12495,2011,89775,Arlington, TX,YV4952DL8B2156929,Volvo,XC60FWD
6999,2005,146234,Eden Prairie, MN,YV1CZ592351170045,Volvo,XC904dr
11998,2008,68329,Summit, NJ,YV1MC67238J046845,Volvo,C702dr
4995,2006,166872,Virginia Beach, VA,YV4CZ592X61242993,Volvo,XC902.5L
22974,2014,24846,Phoenix, AZ,YV1902FH9E2281527,Volvo,S60T6
14995,2011,89462,Pelham, AL,YV4952CY3B1605789,Volvo,XC90FWD
23800,2015,20933,Golden Valley, MN,YV1612TB7F1308862,Volvo,S60T5
22995,2015,40474,Somerville, NJ,YV1612TK6F1334482,Volvo,S602015.5
5473,2009,161377,Sanford, NC,YV1MS382292455429,Volvo,S404dr
22495,2013,47102,San Antonio, TX,YV1902FH4D2233321,Volvo,S60T6
7995,2006,132333,Old Saybrook, CT,YV4SZ592561235901,Volvo,XC702.5L
25991,2015,12967,Clive, IA,YV140MFKXF1344630,Volvo,S602015.5
10995,2010,99685,Slidell, LA,YV4982DL1A2064373,Volvo,XC60FWD
27450,2017,5147,St. Louis, MO,YV126MFL3H2420278,Volvo,S60T5
22995,2015,38851,Oak Park, IL,YV140MFD3F2312842,Volvo,S60T5
5400,2006,144190,Napa, CA,YV1MS390X62155646,Volvo,S402.4L
22980,2015,41739,Rockville, MD,YV1612TD7F1304778,Volvo,S60T5
22985,2015,40659,Mission Viejo, CA,YV126MFK6F1363648,Volvo,S602015.5
23990,2015,29029,Worcester, MA,YV1612TB5F1304017,Volvo,S60T5
11490,2010,115251,Raleigh, NC,YV4982BZ5A1079889,Volvo,XC704dr
7995,2007,143039,North Hampton, NH,YV1RH527672625938,Volvo,S604dr
22486,2015,53612,Schaumburg, IL,YV140MAC3F1182646,Volvo,S80T5
11900,2008,101681,Kansas City, MO,YV4CZ982681423763,Volvo,XC90AWD
5950,2008,185000,Irving, TX,YV1RS592582675808,Volvo,S604dr
23900,2015,27672,East Hanover, NJ,YV1612TC1F1302919,Volvo,S60T5
13979,2012,91187,Milwaukie, OR,YV4940DL5C2253420,Volvo,XC60FWD
11995,2007,83699,Reno, NV,YV4SZ592971279319,Volvo,XC704dr
25911,2016,16244,Fairfield, OH,YV1612TK8G2393898,Volvo,S60T5
23995,2015,29345,Somerville, NJ,YV126MFK4F1339252,Volvo,S602015.5
23995,2014,20861,Hawthorne, NJ,YV1612FH4E2278177,Volvo,S60T5
25893,2017,21636,Miami, FL,YV126MFL4H2421360,Volvo,S60T5
23988,2016,36060,Danvers, MA,YV126MFK6G2392045,Volvo,S60T5
18828,2012,49484,Newport News, VA,YV4952DZXC2262322,Volvo,XC60AWD
9987,2006,111237,Puyallup, WA,YV1RH527762505774,Volvo,S602.5L
3999,2004,163159,San Antonio, TX,YV1CZ91H141058611,Volvo,XC904dr
8950,2009,155999,Wilmington, NC,YV4BZ982791052903,Volvo,XC704dr
11999,2009,109970,Everett, WA,YV4CZ982391503975,Volvo,XC90AWD
10590,2008,120025,Milford, CT,YV4BZ982X81035236,Volvo,XC704dr
23995,2015,30046,Somerville, NJ,YV126MFK5F1343424,Volvo,S602015.5
15743,2011,71487,Fairfax, VA,YV4902DZ1B2151655,Volvo,XC60AWD
11500,2010,95078,Charlotte, NC,YV4992DZ8A2083956,Volvo,XC60AWD
8995,2008,129345,West Chester, PA,YV4BZ982581039047,Volvo,XC704dr
24900,2015,17684,East Hartford, CT,YV1612TK1F1337838,Volvo,S602015.5
3900,2005,147779,Raleigh, NC,YV1MS382252080541,Volvo,S402.4L
4995,2006,143221,Everett, WA,YV1MS390062165778,Volvo,S402.4L
8995,2008,137936,Manassas, VA,YV4CZ982581438383,Volvo,XC90AWD
25000,2015,19778,Fairfax, VA,YV140MFCXF1318909,Volvo,S60T5
23886,2016,48107,Schaumburg, IL,YV126MFK9G2409467,Volvo,S60T5
16495,2013,100529,Clinton, NJ,YV4952CZ2D1634356,Volvo,XC90AWD
19000,2011,57928,Golden, CO,YV4952CZ9B1595049,Volvo,XC90AWD
26681,2016,8233,East Stroudsburg, PA,YV126MFK0G2405971,Volvo,S60T5
8000,2008,113490,Merriam, KS,YV1MC67248J049401,Volvo,C702dr
6988,2008,153982,Medway, MA,YV4BZ982881007693,Volvo,XC704dr
13275,2012,91556,Marietta, GA,YV4952DL6C2338646,Volvo,XC60FWD
8500,2008,165836,Columbus, GA,YV4CT852981437270,Volvo,XC90AWD
23988,2015,30979,Worcester, MA,YV1612TC4F1309833,Volvo,S60T5
22980,2015,43873,Rockville, MD,YV1612TK4F2338735,Volvo,S602015.5
10195,2008,98461,Jacksonville, FL,YV1MS382582382104,Volvo,S404dr
15988,2015,84917,Oklahoma City, OK,YV440MDJ5F2730069,Volvo,XC602015.5
23995,2015,31055,Berwyn, PA,YV126MFB4F1316506,Volvo,S60T5
26388,2016,10887,Macon, GA,YV126MFK2G2408824,Volvo,S60T5
27450,2017,7570,St. Louis, MO,YV126MFL0H2421260,Volvo,S60T5
12995,2010,78118,Bethlehem, PA,YV4992DZ7A2022159,Volvo,XC60AWD
23987,2015,39086,Alexandria, VA,YV140MAK9F1186157,Volvo,S802015.5
23995,2014,12821,Egg Harbor Township, NJ,YV1612FH5E2284862,Volvo,S60T5
8995,2007,121772,Reno, NV,YV4SZ592571286087,Volvo,XC704dr
24700,2015,33748,North Haven, CT,YV1612TDXF2301691,Volvo,S60T5
9995,2004,95510,Shrewsbury, MA,YV1RH52Y042354427,Volvo,S602.5L
4989,2007,178614,Virginia Beach, VA,YV4CZ982371372477,Volvo,XC90AWD
8995,2010,119463,Houston, TX,YV1672MCXAJ094061,Volvo,C702dr
6500,2005,143221,Sacramento, CA,YV1CZ911851185764,Volvo,XC904dr
26599,2016,8654,Trevose, PA,YV1612TK7G2407791,Volvo,S60T5
24586,2015,27166,Schaumburg, IL,YV1612TC1F2306494,Volvo,S60T5
19199,2012,57060,Marietta, GA,YV1902AH9C1157476,Volvo,S804dr
13888,2008,71794,Seattle, WA,YV4BZ982281009147,Volvo,XC704dr
5200,2004,150593,Union City, GA,YV1CZ59H341104405,Volvo,XC904dr
26988,2017,8277,Yuba City, CA,YV126MFL3H2420930,Volvo,S60T5
26000,2015,9158,Westerly, RI,YV126MAC8F1184172,Volvo,S80T5
17888,2014,97788,Milford, CT,YV4952CZXE1681457,Volvo,XC90AWD
17997,2013,90863,Syracuse, NY,YV1612FH0D2229069,Volvo,S60T5
3490,2001,108840,Raleigh, NC,YV1NC56D21J016369,Volvo,C70LT
11990,2008,94973,Edgewater Park, NJ,YV4BZ982881032528,Volvo,XC704dr
6995,2006,146402,Seattle, WA,YV4SZ592461221665,Volvo,XC702.5L
13999,2008,52524,Midlothian, VA,YV1MC67268J052073,Volvo,C702dr
26475,2016,10456,Mission Viejo, CA,YV126MFKXG2401717,Volvo,S60T5
2799,2001,128527,Stone Mountain, GA,YV1VS295X1F633303,Volvo,S40A
6900,2008,165223,Branford, CT,YV4BZ982181031558,Volvo,XC704dr
26944,2017,19446,Manchester, MO,YV126MFL2H2420482,Volvo,S60T5
23850,2015,39525,Manchester, MO,YV140MFD7F1307102,Volvo,S60T5
25500,2015,33965,East Petersburg, PA,YV1612TK8F1355754,Volvo,S602015.5
22899,2015,45667,Maplewood, MN,YV1612TK0F1341282,Volvo,S602015.5
17990,2014,86390,Miami, FL,YV1612FS3E2273922,Volvo,S60T5
14300,2010,63715,Colorado Springs, CO,YV4992DZ8A2083097,Volvo,XC60AWD
11999,2008,103958,Everett, WA,YV4CZ852781445348,Volvo,XC90AWD
13979,2010,67654,Inglewood, CA,YV4960DL9A2126497,Volvo,XC60FWD
23995,2016,41195,Tiverton, RI,YV1612TK1G2390907,Volvo,S60T5
10500,2009,93966,Raleigh, NC,YV1MC67219J077688,Volvo,C702dr
17295,2016,79464,Garden Grove, CA,YV440MDJ8G2811181,Volvo,XC60FWD
24728,2015,25428,Fairfax, VA,YV1612TB2F2303126,Volvo,S60T5
23993,2015,32900,Nazareth, PA,YV126MFK6F1339236,Volvo,S602015.5
23998,2015,33045,Hampton, VA,YV140MFM4F2334378,Volvo,S602015.5
3156,2003,138850,Olympia, WA,YV1VW27533F991563,Volvo,V405dr
5495,2005,157038,Cary, NC,YV1CZ592251143435,Volvo,XC904dr
22998,2015,45187,Sinking Spring, PA,YV1612TKXF1342293,Volvo,S602015.5
22995,2014,55161,New Bern, NC,YV1902FH7E2274284,Volvo,S60T6
17887,2011,61122,Hampton, VA,YV4952BZXB1113058,Volvo,XC704dr
7960,2007,108400,Garner, NC,YV1MC68227J026437,Volvo,C702dr
14595,2010,72885,Chantilly, VA,YV4992DZ4A2127287,Volvo,XC60AWD
11999,2009,113718,Houston, TX,YV4CZ852291505165,Volvo,XC90AWD
24982,2015,22802,Dallas, TX,YV140MFC3F1313129,Volvo,S60T5
25989,2017,17190,Charleston, SC,YV126MFL9H2430765,Volvo,S60T5
8650,2007,137080,Alpharetta, GA,YV4CT852871405375,Volvo,XC90AWD
15996,2011,59870,Vienna, VA,YV4902DZ9B2174603,Volvo,XC60AWD
26897,2016,9258,Chantilly, VA,YV126MFK9G2407878,Volvo,S60T5
5809,2004,159863,Littleton, CO,YV1CZ91H341044080,Volvo,XC904dr
9124,2007,138104,North Salt Lake, UT,YV1AH852471023253,Volvo,S804dr
25990,2016,18729,Duluth, GA,YV1612TK5G2406560,Volvo,S60T5
19163,2015,60771,Joliet, IL,YV440MDJ1F2680285,Volvo,XC602015.5
18000,2012,56540,Alexandria, VA,YV4952DZ6C2285323,Volvo,XC60AWD
7995,2008,154000,Rochester, NY,YV4CZ982681479993,Volvo,XC90AWD
9500,2011,125026,Raleigh, NC,YV1672MC5BJ108496,Volvo,C702dr
10000,2008,93216,North Hollywood, CA,YV1MC67278J041082,Volvo,C702dr
17143,2012,59362,Lakewood, NJ,YV4940DZ7C2276654,Volvo,XC60AWD
11295,2007,105780,Englewood, CO,YV4CZ852971385975,Volvo,XC90AWD
6990,2006,152116,Saint Louis, MO,YV1RH527762524311,Volvo,S602.5L
24773,2015,25290,Nazareth, PA,YV126MFK5F1345822,Volvo,S602015.5
19995,2016,27734,Marietta, GA,LYV402FM0GB089413,Volvo,S60
23854,2015,37873,Fairfax, VA,YV1612TC3F1309922,Volvo,S60T5
6995,2008,166378,Sioux Falls, SD,YV4CZ982181422018,Volvo,XC90AWD
11850,2010,95454,Savannah, GA,YV4992DZXA2106976,Volvo,XC60AWD
16643,2013,73398,Wappingers Falls, NY,YV4940DZ6D2405484,Volvo,XC604dr
16009,2012,65309,Wendell, NC,YV1672MC8CJ129246,Volvo,C702dr
14950,2011,59781,Phoenix, AZ,YV1672MC7BJ112758,Volvo,C702dr
15995,2015,88732,Omaha, NE,YV440MDJ8F2684656,Volvo,XC602015.5
5995,2006,135822,Virgina Beach, VA,YV1MS382262175523,Volvo,S402.4L
4999,2004,130674,Shoreline, WA,YV1MS382442026110,Volvo,S402004.5
6000,2006,162897,Bristol, TN,YV4SZ592961236775,Volvo,XC702.5L
24553,2015,28379,Nazareth, PA,YV126MFK0F1353360,Volvo,S602015.5
